SEQ,TX_TIME_US,RX_TIME_US,LATENCY_US,JITTER_US
5679,6139712,6140942,1230,15
5680,6190313,6191535,1222,8
5681,6240914,6242138,1224,2
5682,6291514,6292750,1236,12
5683,6342114,6343335,1221,15
5684,6392712,6393929,1217,4
5685,6443313,6444541,1228,11
5686,6493914,6495136,1222,6
5687,6544514,6545885,1371,149
5688,6595114,6596434,1320,51
5689,6645712,6646939,1227,93
5690,6696313,6697504,1191,36
5691,6746914,6748142,1228,37
5692,6797514,6798746,1232,4
5693,6848114,6849348,1234,2
5694,6898712,6899945,1233,1
5695,6949313,6950557,1244,11
5696,6999914,7001149,1235,9
5697,7050514,7051749,1235,0
5698,7101114,7102334,1220,15
5699,7151712,7152951,1239,19
5700,7202313,7203560,1247,8
5701,7252914,7254143,1229,18
5702,7303514,7304727,1213,16
5703,7354114,7355336,1222,9
5704,7404712,7405937,1225,3
5705,7455313,7459598,4285,3060
5706,7505914,7509597,3683,602
5707,7556514,7557705,1191,2492
5708,7607114,7610786,3672,2481
5709,7657714,7658947,1233,2439
5710,7708312,7709525,1213,20
5711,7758913,7760165,1252,39
5712,7809514,7810748,1234,18
5713,7860114,7861345,1231,3
5714,7910714,7911942,1228,3
5715,7961312,7962547,1235,7
5716,8011913,8013140,1227,8
5717,8062514,8063742,1228,1
5718,8113114,8114359,1245,17
5719,8163714,8164952,1238,7
5720,8214312,8215541,1229,9
5721,8264913,8266154,1241,12
5722,8315514,8316736,1222,19
5723,8366114,8367341,1227,5
5724,8416714,8417954,1240,13
5725,8467312,8468539,1227,13
5726,8517913,8519144,1231,4
5727,8568514,8569759,1245,14
5728,8619114,8620343,1229,16
5729,8669714,8670940,1226,3
5730,8720312,8721541,1229,3
5731,8770913,8772134,1221,8
5732,8821514,8822749,1235,14
5733,8872114,8873349,1235,0
5734,8922714,8923930,1216,19
5735,8973312,8974575,1263,47
5736,9023913,9025144,1231,32
5737,9074514,9075735,1221,10
5738,9125114,9126359,1245,24
5739,9175714,9176945,1231,14
5740,9226312,9227534,1222,9
5741,9276913,9278126,1213,9
5742,9327514,9328721,1207,6
5743,9378114,9379322,1208,1
5744,9428714,9429931,1217,9
5745,9479312,9480540,1228,11
5746,9529913,9531133,1220,8
5747,9580514,9581751,1237,17
5748,9631114,9632344,1230,7
5749,9681714,9682941,1227,3
5750,9732312,9733546,1234,7
5751,9782913,9784139,1226,8
5752,9833514,9834754,1240,14
5753,9884114,9885338,1224,16
5754,9934714,9935920,1206,18
5755,9985312,9986548,1236,30
5756,10035913,10037137,1224,12
5757,10086514,10087740,1226,2
5758,10137114,10138376,1262,36
5759,10187714,10188937,1223,39
5760,10238312,10239551,1239,16
5761,10288913,10290167,1254,15
5762,10339514,10340722,1208,46
5763,10390114,10391366,1252,44
5764,10440714,10441951,1237,15
5765,10491312,10492553,1241,4
5766,10541913,10543126,1213,28
5767,10592514,10593748,1234,21
5768,10643114,10644325,1211,23
5769,10693714,10694938,1224,13
5770,10744312,10745527,1215,9
5771,10794913,10796140,1227,12
5772,10845514,10846731,1217,10
5773,10896114,10897331,1217,0
5774,10946714,10947928,1214,3
5775,10997312,10998557,1245,31
5776,11047913,11049146,1233,12
5777,11098514,11099729,1215,18
5778,11149114,11150353,1239,24
5779,11199714,11200938,1224,15
5780,11250312,11251519,1207,17
5781,11300913,11302144,1231,24
5782,11351514,11352715,1201,30
5783,11402114,11403371,1257,56
5784,11452714,11453948,1234,23
5785,11503312,11504541,1229,5
5786,11553913,11555130,1217,12
5787,11604514,11605729,1215,2
5788,11655114,11656313,1199,16
5789,11705714,11706915,1201,2
5790,11756312,11757540,1228,27
5791,11806913,11808156,1243,15
5792,11857514,11858727,1213,30
5793,11908114,11909340,1226,13
5794,11958714,11959921,1207,19
5795,12009312,12010542,1230,23
5796,12059913,12061155,1242,12
5797,12110514,12111729,1215,27
5798,12161114,12162314,1200,15
5799,12211714,12212943,1229,29
5800,12262312,12263532,1220,9
5801,12312913,12314125,1212,8
5802,12363514,12364732,1218,6
5803,12414114,12415348,1234,16
5804,12464714,12465950,1236,2
5805,12515312,12516543,1231,5
5806,12565913,12567119,1206,25
5807,12616514,12617758,1244,38
5808,12667114,12668318,1204,40
5809,12717714,12718939,1225,21
5810,12768312,12769529,1217,8
5811,12818913,12820133,1220,3
5812,12869514,12870756,1242,22
5813,12920114,12921353,1239,3
5814,12970714,12971950,1236,3
5815,13021312,13022559,1247,11
5816,13071913,13073140,1227,20
5817,13122514,13123738,1224,3
5818,13173114,13174335,1221,3
5819,13223714,13224952,1238,17
5820,13274312,13275525,1213,25
5821,13324913,13326134,1221,8
5822,13375514,13376760,1246,25
5823,13426114,13427341,1227,19
5824,13476714,13477926,1212,15
5825,13527312,13528551,1239,27
5826,13577913,13579112,1199,40
5827,13628514,13629730,1216,17
5828,13679114,13680347,1233,17
5829,13729714,13730944,1230,3
5830,13780312,13781521,1209,21
5831,13830913,13832154,1241,32
5832,13881514,13882729,1215,26
5833,13932114,13933333,1219,4
5834,13982714,13983918,1204,15
5835,14033312,14034531,1219,15
5836,14083913,14085128,1215,4
5837,14134514,14135731,1217,2
5838,14185114,14186331,1217,0
5839,14235714,14236924,1210,7
5840,14286312,14287537,1225,15
5841,14336913,14338134,1221,4
5842,14387514,14388729,1215,6
5843,14438114,14439345,1231,16
5844,14488714,14489938,1224,7
5845,14539312,14540540,1228,4
5846,14589913,14591148,1235,7
5847,14640514,14641747,1233,2
5848,14691114,14692360,1246,13
5849,14741714,14742937,1223,23
5850,14792312,14793526,1214,9
5851,14842913,14844155,1242,28
5852,14893514,14894737,1223,19
5853,14944114,14945346,1232,9
5854,14994714,14995927,1213,19
5855,15045312,15046540,1228,15
5856,15095913,15097133,1220,8
5857,15146514,15147736,1222,2
5858,15197114,15198336,1222,0
5859,15247714,15248929,1215,7
5860,15298312,15299554,1242,27
5861,15348913,15350147,1234,8
5862,15399514,15400722,1208,26
5863,15450114,15451346,1232,24
5864,15500714,15501931,1217,15
5865,15551312,15552548,1236,19
5866,15601913,15603129,1216,20
5867,15652514,15653728,1214,2
5868,15703114,15704324,1210,4
5869,15753714,15754946,1232,22
5870,15804312,15805547,1235,3
5871,15854913,15856151,1238,3
5872,15905514,15906734,1220,18
5873,15956114,15957339,1225,5
5874,16006714,16007952,1238,13
5875,16057312,16058549,1237,1
5876,16107913,16109129,1216,21
5877,16158514,16159756,1242,26
5878,16209114,16210313,1199,43
5879,16259714,16260954,1240,41
5880,16310312,16311575,1263,23
5881,16360913,16362176,1263,0
5882,16411514,16412738,1224,39
5883,16462114,16463363,1249,25
5884,16512714,16513936,1222,27
5885,16563312,16564545,1233,11
5886,16613913,16615158,1245,12
5887,16664514,16665757,1243,2
5888,16715114,16716361,1247,4
5889,16765714,16766966,1252,5
5890,16816312,16817551,1239,13
5891,16866913,16868156,1243,4
5892,16917514,16918751,1237,6
5893,16968114,16969367,1253,16
5894,17018714,17019940,1226,27
5895,17069312,17070570,1258,32
5896,17119913,17121126,1213,45
5897,17170514,17171741,1227,14
5898,17221114,17222326,1212,15
5899,17271714,17272935,1221,9
5900,17322312,17323544,1232,11
5901,17372913,17374161,1248,16
5902,17423514,17424719,1205,43
5903,17474114,17475332,1218,13
5904,17524714,17525921,1207,11
5905,17575312,17576530,1218,11
5906,17625913,17627127,1214,4
5907,17676514,17677730,1216,2
5908,17727114,17728358,1244,28
5909,17777714,17778943,1229,15
5910,17828312,17829541,1229,0
5911,17878913,17880145,1232,3
5912,17929514,17930728,1214,18
5913,17980114,17981328,1214,0
5914,18030714,18031929,1215,1
5915,18081312,18082550,1238,23
5916,18131913,18133123,1210,28
5917,18182514,18183726,1212,2
5918,18233114,18234318,1204,8
5919,18283714,18284944,1230,26
5920,18334312,18335529,1217,13
5921,18384913,18386165,1252,35
5922,18435514,18436712,1198,54
5923,18486114,18487344,1230,32
5924,18536714,18537938,1224,6
5925,18587312,18588523,1211,13
5926,18637913,18639128,1215,4
5927,18688514,18689734,1220,5
5928,18739114,18740335,1221,1
5929,18789714,18790928,1214,7
5930,18840312,18841569,1257,43
5931,18890913,18892162,1249,8
5932,18941514,18942732,1218,31
5933,18992114,18993321,1207,11
5934,19042714,19043918,1204,3
5935,19093312,19094535,1223,19
5936,19143913,19145124,1211,12
5937,19194514,19195731,1217,6
5938,19245114,19246323,1209,8
5939,19295714,19296921,1207,2
5940,19346312,19347537,1225,18
5941,19396913,19398158,1245,20
5942,19447514,19448733,1219,26
5943,19498114,19499341,1227,8
5944,19548714,19549938,1224,3
5945,19599312,19600536,1224,0
5946,19649913,19651112,1199,25
5947,19700514,19701731,1217,18
5948,19751114,19752332,1218,1
5949,19801714,19802925,1211,7
5950,19852312,19853542,1230,19
5951,19902913,19904155,1242,12
5952,19953514,19954733,1219,23
5953,20004114,20005346,1232,13
5954,20054714,20055923,1209,23
5955,20105312,20106560,1248,39
5956,20155913,20157129,1216,32
5957,20206514,20207724,1210,6
5958,20257114,20258308,1194,16
5959,20307714,20308937,1223,29
5960,20358312,20359522,1210,13
5961,20408913,20410123,1210,0
5962,20459514,20460738,1224,14
5963,20510114,20511350,1236,12
5964,20560714,20561924,1210,26
5965,20611312,20612532,1220,10
5966,20661913,20663137,1224,4
5967,20712514,20713740,1226,2
5968,20763114,20764332,1218,8
5969,20813714,20814925,1211,7
5970,20864312,20865542,1230,19
5971,20914913,20916139,1226,4
5972,20965514,20966778,1264,38
5973,21016114,21017366,1252,12
5974,21066714,21067924,1210,42
5975,21117312,21118541,1229,19
5976,21167913,21169137,1224,5
5977,21218514,21219720,1206,18
5978,21269114,21270313,1199,7
5979,21319714,21320934,1220,21
5980,21370312,21371531,1219,1
5981,21420913,21422132,1219,0
5982,21471514,21472722,1208,11
5983,21522114,21523339,1225,17
5984,21572714,21573932,1218,7
5985,21623312,21624533,1221,3
5986,21673913,21675138,1225,4
5987,21724514,21725733,1219,6
5988,21775114,21776337,1223,4
5989,21825714,21826935,1221,2
5990,21876312,21877523,1211,10
5991,21926913,21928148,1235,24
5992,21977514,21978723,1209,26
5993,22028114,22029351,1237,28
5994,22078714,22079928,1214,23
5995,22129312,22130534,1222,8
5996,22179913,22181138,1225,3
5997,22230514,22231721,1207,18
5998,22281114,22282325,1211,4
5999,22331714,22332930,1216,5
6000,22382312,22383520,1208,8
6001,22432913,22434129,1216,8
6002,22483514,22484735,1221,5
6003,22534114,22535324,1210,11
6004,22584714,22585969,1255,45
6005,22635312,22636550,1238,17
6006,22685913,22687147,1234,4
6007,22736514,22737737,1223,11
6008,22787114,22788338,1224,1
6009,22837714,22838927,1213,11
6010,22888312,22889532,1220,7
6011,22938913,22940421,1508,288
6012,22989514,22990732,1218,290
6013,23040114,23041348,1234,16
6014,23090714,23091933,1219,15
6015,23141312,23142547,1235,16
6016,23191913,23193139,1226,9
6017,23242514,23243734,1220,6
6018,23293114,23294330,1216,4
6019,23343714,23344935,1221,5
6020,23394312,23395556,1244,23
6021,23444913,23446125,1212,32
6022,23495514,23496736,1222,10
6023,23546114,23547336,1222,0
6024,23596714,23597986,1272,50
6025,23647312,23648511,1199,73
6026,23697913,23699127,1214,15
6027,23748514,23749750,1236,22
6028,23799114,23800334,1220,16
6029,23849714,23850927,1213,7
6030,23900312,23901529,1217,4
6031,23950913,23952133,1220,3
6032,24001514,24002724,1210,10
6033,24052114,24053332,1218,8
6034,24102714,24103921,1207,11
6035,24153312,24154539,1227,20
6036,24203913,24205127,1214,13
6037,24254514,24255726,1212,2
6038,24305114,24306318,1204,8
6039,24355714,24356940,1226,22
6040,24406312,24407529,1217,9
6041,24456913,24458130,1217,0
6042,24507514,24508724,1210,7
6043,24558114,24559344,1230,20
6044,24608714,24609966,1252,22
6045,24659312,24660563,1251,1
6046,24709913,24711139,1226,25
6047,24760514,24761763,1249,23
6048,24811114,24812331,1217,32
6049,24861714,24862932,1218,1
6050,24912312,24913549,1237,19
6051,24962913,24964166,1253,16
6052,25013514,25014756,1242,11
6053,25064114,25065337,1223,19
6054,25114714,25115930,1216,7
6055,25165312,25166559,1247,31
6056,25215913,25217128,1215,32
6057,25266514,25267739,1225,10
6058,25317114,25318327,1213,12
6059,25367714,25368936,1222,9
6060,25418312,25419533,1221,1
6061,25468913,25470130,1217,4
6062,25519514,25520717,1203,14
6063,4832,6068,1236,33
6064,55432,56665,1233,3
6065,106031,107274,1243,10
6066,156631,157847,1216,27
6067,207232,208470,1238,22
6068,257832,259054,1222,16
6069,308432,309663,1231,9
6070,359031,360252,1221,10
6071,409631,410889,1258,37
6072,460232,461464,1232,26
6073,510832,512052,1220,12
6074,561432,562649,1217,3
6075,612031,613258,1227,10
6076,662631,663855,1224,3
6077,713232,714458,1226,2
6078,763832,765046,1214,12
6079,814432,815664,1232,18
6080,865031,866269,1238,6
6081,915631,916881,1250,12
6082,966232,967448,1216,34
6083,1016832,1018089,1257,41
6084,1067432,1068646,1214,43
6085,1118031,1119251,1220,6
6086,1168631,1169864,1233,13
6087,1219232,1220454,1222,11
6088,1269832,1271047,1215,7
6089,1320432,1321664,1232,17
6090,1371031,1372257,1226,6
6091,1421631,1422870,1239,13
6092,1472232,1473444,1212,27
6093,1522832,1524061,1229,17
6094,1573432,1574666,1234,5
6095,1624031,1625255,1224,10
6096,1674631,1675844,1213,11
6097,1725232,1726455,1223,10
6098,1775832,1777055,1223,0
6099,1826432,1827648,1216,7
6100,1877031,1878265,1234,18
6101,1927631,1928842,1211,23
6102,1978232,1979437,1205,6
6103,2028832,2030069,1237,32
6104,2079432,2080650,1218,19
6105,2130031,2131288,1257,39
6106,2180631,2181844,1213,44
6107,2231232,2232463,1231,18
6108,2281832,2283052,1220,11
6109,2332432,2333653,1221,1
6110,2383031,2384246,1215,6
6111,2433631,2434863,1232,17
6112,2484232,2485461,1229,3
6113,2534832,2536054,1222,7
6114,2585432,2586631,1199,23
6115,2636031,2637272,1241,42
6116,2686631,2687873,1242,1
6117,2737232,2738452,1220,22
6118,2787832,2789052,1220,0
6119,2838432,2839649,1217,3
6120,2889031,2890266,1235,18
6121,2939631,2940858,1227,8
6122,2990232,2991438,1206,21
6123,3040832,3042066,1234,28
6124,3091432,3092651,1219,15
6125,3142031,3143268,1237,18
6126,3192631,3193849,1218,19
6127,3243232,3244496,1264,46
6128,3293832,3295044,1212,52
6129,3344432,3345709,1277,65
6130,3395031,3396270,1239,38
6131,3445631,3446891,1260,21
6132,3496232,3497450,1218,42
6133,3546832,3548066,1234,16
6134,3597432,3598632,1200,34
6135,3648031,3649269,1238,38
6136,3698631,3699857,1226,12
6137,3749232,3750460,1228,2
6138,3799832,3801061,1229,1
6139,3850432,3851674,1242,13
6140,3901031,3902247,1216,26
6141,3951631,3952864,1233,17
6142,4002232,4003450,1218,15
6143,4052832,4054063,1231,13
6144,4103432,4104700,1268,37
6145,4154031,4155277,1246,22
6146,4204631,4205874,1243,3
6147,4255232,4256508,1276,33
6148,4305832,4307061,1229,47
6149,4356432,4357694,1262,33
6150,4407031,4408263,1232,30
6151,4457631,4458904,1273,41
6152,4508232,4509447,1215,58
6153,4558832,4560067,1235,20
6154,4609432,4610660,1228,7
6155,4660031,4661281,1250,22
6156,4710631,4711874,1243,7
6157,4761232,4762473,1241,2
6158,4811832,4813053,1221,20
6159,4862432,4863662,1230,9
6160,4913031,4914264,1233,3
6161,4963631,4964864,1233,0
6162,5014232,5015463,1231,2
6163,5064832,5066072,1240,9
6164,5115432,5116677,1245,5
6165,5166031,5167262,1231,14
6166,5216631,5217851,1220,11
6167,5267232,5268501,1269,49
6168,5317832,5319058,1226,43
6169,5368432,5369687,1255,29
6170,5419031,5420260,1229,26
6171,5469631,5470877,1246,17
6172,5520232,5521463,1231,15
6173,5570832,5572091,1259,28
6174,5621432,5622641,1209,50
6175,5672031,5673282,1251,42
6176,5722631,5723874,1243,8
6177,5773232,5774458,1226,17
6178,5823832,5825042,1210,16
6179,5874432,5875667,1235,25
6180,5925031,5926264,1233,2
6181,5975631,5976857,1226,7
6182,6026232,6027455,1223,3
6183,6076832,6078072,1240,17
6184,6127432,6128669,1237,3
6185,6178031,6179258,1227,10
6186,6228631,6229875,1244,17
6187,6279232,6280474,1242,2
6188,6329832,6331054,1222,20
6189,6380432,6381668,1236,14
6190,6431031,6432261,1230,6
6191,6481631,6482885,1254,24
6192,6532232,6533456,1224,30
6193,6582832,6584084,1252,28
6194,6633432,6634662,1230,22
6195,6684031,6685275,1244,14
6196,6734631,6735884,1253,9
6197,6785232,6786458,1226,27
6198,6835832,6837034,1202,24
6199,6886432,6887680,1248,46
6200,6937031,6938277,1246,2
6201,6987631,6988869,1238,8
6202,7038232,7039456,1224,14
6203,7088832,7090065,1233,9
6204,7139432,7140662,1230,3
6205,7190031,7191287,1256,26
6206,7240631,7241868,1237,19
6207,7291232,7292491,1259,22
6208,7341832,7343063,1231,28
6209,7392432,7393684,1252,21
6210,7443031,7444245,1214,38
6211,7493631,7494878,1247,33
6212,7544232,7545465,1233,14
6213,7594832,7596045,1213,20
6214,7645432,7646650,1218,5
6215,7696031,7697264,1233,15
6216,7746631,7747860,1229,4
6217,7797232,7798463,1231,2
6218,7847832,7849052,1220,11
6219,7898432,7899685,1253,33
6220,7949031,7950238,1207,46
6221,7999631,8000882,1251,44
6222,8050232,8051445,1213,38
6223,8100832,8102061,1229,16
6224,8151432,8152667,1235,6
6225,8202031,8203283,1252,17
6226,8252631,8253837,1206,46
6227,8303232,8304463,1231,25
6228,8353832,8355071,1239,8
6229,8404432,8405673,1241,2
6230,8455031,8456250,1219,22
6231,8505631,8506890,1259,40
6232,8556232,8557458,1226,33
6233,8606832,8608062,1230,4
6234,8657432,8658659,1227,3
6235,8708031,8709280,1249,22
6236,8758631,8759853,1222,27
6237,8809232,8810460,1228,6
6238,8859832,8861060,1228,0
6239,8910432,8911669,1237,9
6240,8961031,8962270,1239,2
6241,9011631,9012871,1240,1
6242,9062232,9063458,1226,14
6243,9112832,9114074,1242,16
6244,9163432,9164652,1220,22
6245,9214031,9215273,1242,22
6246,9264631,9265837,1206,36
6247,9315232,9316460,1228,22
6248,9365832,9367052,1220,8
6249,9416432,9417658,1226,6
6250,9467031,9468247,1216,10
6251,9517631,9518868,1237,21
6252,9568232,9569458,1226,11
6253,9618832,9620075,1243,17
6254,9669432,9670648,1216,27
6255,9720031,9721273,1242,26
6256,9770631,9771846,1215,27
6257,9821232,9822457,1225,10
6258,9871832,9873037,1205,20
6259,9922432,9923658,1226,21
6260,9973031,9974263,1232,6
6261,10023631,10024860,1229,3
6262,10074232,10075439,1207,22
6263,10124832,10126071,1239,32
6264,10175432,10176640,1208,31
6265,10226031,10227278,1247,39
6266,10276631,10277870,1239,8
6267,10327232,10328465,1233,6
6268,10377832,10379074,1242,9
6269,10428432,10429707,1275,33
6270,10479031,10480300,1269,6
6271,10529631,10530877,1246,23
6272,10580232,10581471,1239,7
6273,10630832,10632063,1231,8
6274,10681432,10682653,1221,10
6275,10732031,10733290,1259,38
6276,10782631,10783867,1236,23
6277,10833232,10834470,1238,2
6278,10883832,10885062,1230,8
6279,10934432,10935647,1215,15
6280,10985031,10986244,1213,2
6281,11035631,11036861,1230,17
6282,11086232,11087456,1224,6
6283,11136832,11138060,1228,4
6284,11187432,11188645,1213,15
6285,11238031,11239254,1223,10
6286,11288631,11289855,1224,1
6287,11339232,11340470,1238,14
6288,11389832,11391066,1234,4
6289,11440432,11441679,1247,13
6290,11491031,11492272,1241,6
6291,11541631,11542869,1238,3
6292,11592232,11593456,1224,14
6293,11642832,11644056,1224,0
6294,11693432,11694637,1205,19
6295,11744031,11745270,1239,34
6296,11794631,11795855,1224,15
6297,11845232,11846470,1238,14
6298,11895832,11897055,1223,15
6299,11946432,11947648,1216,7
6300,11997031,11998265,1234,18
6301,12047631,12048861,1230,4
6302,12098232,12099436,1204,26
6303,12148832,12150168,1336,132
6304,12199432,12203114,3682,2346
6305,12250031,12251250,1219,2463
6306,12300631,12304295,3664,2445
6307,12351232,12352470,1238,2426
6308,12401832,12403058,1226,12
6309,12452432,12453683,1251,25
6310,12503032,12504277,1245,6
6311,12553631,12554869,1238,7
6312,12604231,12605451,1220,18
6313,12654832,12656057,1225,5
6314,12705432,12706657,1225,0
6315,12756032,12757255,1223,2
6316,12806631,12807860,1229,6
6317,12857231,12858472,1241,12
6318,12907832,12909048,1216,25
6319,12958432,12959656,1224,8
6320,13009032,13010245,1213,11
6321,13059631,13060850,1219,6
6322,13110231,13111447,1216,3
6323,13160832,13162058,1226,10
6324,13211432,13212674,1242,16
6325,13262032,13263251,1219,23
6326,13312631,13313852,1221,2
6327,13363231,13364481,1250,29
6328,13413832,13415052,1220,30
6329,13464432,13465652,1220,0
6330,13515032,13516254,1222,2
6331,13565631,13566859,1228,6
6332,13616231,13617483,1252,24
6333,13666832,13668066,1234,18
6334,13717432,13718654,1222,12
6335,13768032,13769268,1236,14
6336,13818631,13819885,1254,18
6337,13869231,13870470,1239,15
6338,13919832,13921048,1216,23
6339,13970432,13971665,1233,17
6340,14021032,14022254,1222,11
6341,14071631,14072859,1228,6
6342,14122231,14123440,1209,19
6343,14172832,14174079,1247,38
6344,14223432,14224659,1227,20
6345,14274032,14275256,1224,3
6346,14324631,14325841,1210,14
6347,14375231,14376458,1227,17
6348,14425832,14427065,1233,6
6349,14476432,14477657,1225,8
6350,14527032,14528234,1202,23
6351,14577631,14578860,1229,27
6352,14628231,14629488,1257,28
6353,14678832,14680083,1251,6
6354,14729432,14730660,1228,23
6355,14780032,14781233,1201,27
6356,14830631,14831870,1239,38
6357,14881231,14882447,1216,23
6358,14931832,14933057,1225,9
6359,14982432,14983678,1246,21
6360,15033032,15034255,1223,23
6361,15083631,15084860,1229,6
6362,15134231,15135460,1229,0
6363,15184832,15186067,1235,6
6364,15235432,15236655,1223,12
6365,15286032,15287273,1241,18
6366,15336631,15337865,1234,7
6367,15387231,15388494,1263,29
6368,15437832,15439073,1241,22
6369,15488432,15489678,1246,5
6370,15539032,15540255,1223,23
6371,15589631,15590872,1241,18
6372,15640231,15641480,1249,8
6373,15690832,15692047,1215,34
6374,15741432,15742668,1236,21
6375,15792032,15793301,1269,33
6376,15842631,15843862,1231,38
6377,15893231,15894471,1240,9
6378,15943832,15945041,1209,31
6379,15994432,15995686,1254,45
6380,16045032,16046251,1219,35
6381,16095631,16096868,1237,18
6382,16146231,16147457,1226,11
6383,16196832,16198052,1220,6
6384,16247432,16248648,1216,4
6385,16298032,16299265,1233,17
6386,16348631,16349855,1224,9
6387,16399231,16400467,1236,12
6388,16449832,16451090,1258,22
6389,16500432,16501654,1222,36
6390,16551032,16552272,1240,18
6391,16601631,16602872,1241,1
6392,16652231,16653473,1242,1
6393,16702832,16704088,1256,14
6394,16753432,16754672,1240,16
6395,16804032,16805286,1254,14
6396,16854631,16855863,1232,22
6397,16905231,16906487,1256,24
6398,16955832,16957055,1223,33
6399,17006432,17007687,1255,32
6400,17057032,17058260,1228,27
6401,17107631,17108857,1226,2
6402,17158231,17159466,1235,9
6403,17208832,17210072,1240,5
6404,17259432,17260653,1221,19
6405,17310032,17311266,1234,13
6406,17360631,17361875,1244,10
6407,17411231,17412468,1237,7
6408,17461832,17463047,1215,22
6409,17512432,17513651,1219,4
6410,17563032,17564245,1213,6
6411,17613631,17614858,1227,14
6412,17664231,17665446,1215,12
6413,17714832,17716101,1269,54
6414,17765432,17766661,1229,40
6415,17816032,17817251,1219,10
6416,17866631,17867864,1233,14
6417,17917231,17918465,1234,1
6418,17967832,17969059,1227,7
6419,18018432,18019660,1228,1
6420,18069032,18070249,1217,11
6421,18119631,18120842,1211,6
6422,18170231,18171447,1216,5
6423,18220832,18222074,1242,26
6424,18271432,18272650,1218,24
6425,18322032,18323247,1215,3
6426,18372631,18373868,1237,22
6427,18423231,18424461,1230,7
6428,18473832,18475036,1204,26
6429,18524432,18525660,1228,24
6430,18575032,18576229,1197,31
6431,18625631,18626878,1247,50
6432,18676231,18677459,1228,19
6433,18726832,18728061,1229,1
6434,18777432,18778642,1210,19
6435,18828032,18829267,1235,25
6436,18878631,18879860,1229,6
6437,18929231,18930469,1238,9
6438,18979832,18981039,1207,31
6439,19030432,19031656,1224,17
6440,19081032,19082270,1238,14
6441,19131631,19132851,1220,18
6442,19182231,19183443,1212,8
6443,19232832,19234062,1230,18
6444,19283432,19284682,1250,20
6445,19334032,19335271,1239,11
6446,19384631,19385868,1237,2
6447,19435231,19436477,1246,9
6448,19485832,19487068,1236,10
6449,19536432,19537664,1232,4
6450,19587032,19588237,1205,27
6451,19637631,19638855,1224,19
6452,19688231,19689447,1216,8
6453,19738832,19740086,1254,38
6454,19789432,19790643,1211,43
6455,19840032,19841260,1228,17
6456,19890631,19891849,1218,10
6457,19941231,19942458,1227,9
6458,19991832,19993056,1224,3
6459,20042432,20043653,1221,3
6460,20093032,20094254,1222,1
6461,20143631,20144871,1240,18
6462,20194231,20195456,1225,15
6463,20244832,20246059,1227,2
6464,20295432,20296659,1227,0
6465,20346032,20347264,1232,5
6466,20396631,20397842,1211,21
6467,20447231,20448474,1243,32
6468,20497832,20499057,1225,18
6469,20548432,20549653,1221,4
6470,20599032,20600255,1223,2
6471,20649631,20650851,1220,3
6472,20700231,20701448,1217,3
6473,20750832,20752039,1207,10
6474,20801432,20802627,1195,12
6475,20852032,20853269,1237,42
6476,20902631,20903890,1259,22
6477,20953231,20954474,1243,16
6478,21003832,21005066,1234,9
6479,21054432,21055678,1246,12
6480,21105032,21106251,1219,27
6481,21155631,21156876,1245,26
6482,21206231,21207437,1206,39
6483,21256832,21258055,1223,17
6484,21307432,21308668,1236,13
6485,21358032,21359237,1205,31
6486,21408631,21409834,1203,2
6487,21459231,21460467,1236,33
6488,21509832,21511066,1234,2
6489,21560432,21561658,1226,8
6490,21611032,21612244,1212,14
6491,21661631,21662853,1222,10
6492,21712231,21713449,1218,4
6493,21762832,21764056,1224,6
6494,21813432,21814636,1204,20
6495,21864032,21865265,1233,29
6496,21914631,21915850,1219,14
6497,21965231,21966455,1224,5
6498,22015832,22017034,1202,22
6499,22066432,22067686,1254,52
6500,22117032,22118247,1215,39
6501,22167631,22168864,1233,18
6502,22218231,22219449,1218,15
6503,22268832,22270052,1220,2
6504,22319432,22320648,1216,4
6505,22370032,22371257,1225,9
6506,22420631,22421838,1207,18
6507,22471231,22472467,1236,29
6508,22521832,22523050,1218,18
6509,22572432,22573666,1234,16
6510,22623032,22624248,1216,18
6511,22673631,22674877,1246,30
6512,22724231,22725449,1218,28
6513,22774832,22776056,1224,6
6514,22825432,22826629,1197,27
6515,22876032,22877282,1250,53
6516,22926631,22927855,1224,26
6517,22977231,22978452,1221,3
6518,23027832,23029050,1218,3
6519,23078432,23079667,1235,17
6520,23129032,23130256,1224,11
6521,23179631,23180857,1226,2
6522,23230231,23231442,1211,15
6523,23280832,23282049,1217,6
6524,23331432,23332665,1233,16
6525,23382032,23383286,1254,21
6526,23432631,23433851,1220,34
6527,23483231,23484468,1237,17
6528,23533832,23535079,1247,10
6529,23584432,23585647,1215,32
6530,23635032,23636252,1220,5
6531,23685631,23686886,1255,35
6532,23736231,23737450,1219,36
6533,23786832,23788049,1217,2
6534,23837432,23838642,1210,7
6535,23888032,23889303,1271,61
6536,23938631,23939876,1245,26
6537,23989231,23990449,1218,27
6538,24039832,24041047,1215,3
6539,24090432,24091656,1224,9
6540,24141032,24142249,1217,7
6541,24191631,24192846,1215,2
6542,24242231,24243455,1224,9
6543,24292832,24294046,1214,10
6544,24343432,24344642,1210,4
6545,24394032,24395255,1223,13
6546,24444631,24445844,1213,10
6547,24495231,24496449,1218,5
6548,24545832,24547055,1223,5
6549,24596432,24597656,1224,1
6550,24647032,24648257,1225,1
6551,24697631,24698866,1235,10
6552,24748231,24749446,1215,20
